"Notes","Occurrence State","Occurrence State Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 12 ending March 27, 2021","2021/12",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 13 ending April 03, 2021","2021/13",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 14 ending April 10, 2021","2021/14",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 15 ending April 17, 2021","2021/15",21,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 16 ending April 24, 2021","2021/16",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 17 ending May 01, 2021","2021/17",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 18 ending May 08, 2021","2021/18",22,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 19 ending May 15, 2021","2021/19",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 20 ending May 22, 2021","2021/20",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 21 ending May 29, 2021","2021/21",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 22 ending June 05, 2021","2021/22",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 23 ending June 12, 2021","2021/23",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 24 ending June 19, 2021","2021/24",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 25 ending June 26, 2021","2021/25",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 26 ending July 03, 2021","2021/26",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 27 ending July 10, 2021","2021/27",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 28 ending July 17, 2021","2021/28",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 29 ending July 24, 2021","2021/29",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 30 ending July 31, 2021","2021/30",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 31 ending August 07, 2021","2021/31",21,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 32 ending August 14, 2021","2021/32",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 33 ending August 21, 2021","2021/33",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 34 ending August 28, 2021","2021/34",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 35 ending September 04, 2021","2021/35",43,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 36 ending September 11, 2021","2021/36",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 37 ending September 18, 2021","2021/37",43,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 38 ending September 25, 2021","2021/38",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 39 ending October 02, 2021","2021/39",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 40 ending October 09, 2021","2021/40",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 41 ending October 16, 2021","2021/41",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 42 ending October 23, 2021","2021/42",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 43 ending October 30, 2021","2021/43",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 44 ending November 06, 2021","2021/44",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 45 ending November 13, 2021","2021/45",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 46 ending November 20, 2021","2021/46",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 47 ending November 27, 2021","2021/47",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 48 ending December 04, 2021","2021/48",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 49 ending December 11, 2021","2021/49",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 50 ending December 18, 2021","2021/50",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 51 ending December 25, 2021","2021/51",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 52 ending January 01, 2022","2021/52",39,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 01 ending January 08, 2022","2022/01",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 02 ending January 15, 2022","2022/02",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 03 ending January 22, 2022","2022/03",51,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 04 ending January 29, 2022","2022/04",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 05 ending February 05, 2022","2022/05",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 06 ending February 12, 2022","2022/06",43,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 07 ending February 19, 2022","2022/07",45,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 08 ending February 26, 2022","2022/08",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 09 ending March 05, 2022","2022/09",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 10 ending March 12, 2022","2022/10",42,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 11 ending March 19, 2022","2022/11",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 12 ending March 26, 2022","2022/12",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 13 ending April 02, 2022","2022/13",21,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 14 ending April 09, 2022","2022/14",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 15 ending April 16, 2022","2022/15",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 16 ending April 23, 2022","2022/16",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 17 ending April 30, 2022","2022/17",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 18 ending May 07, 2022","2022/18",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 19 ending May 14, 2022","2022/19",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 20 ending May 21, 2022","2022/20",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 21 ending May 28, 2022","2022/21",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 22 ending June 04, 2022","2022/22",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 23 ending June 11, 2022","2022/23",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 24 ending June 18, 2022","2022/24",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 25 ending June 25, 2022","2022/25",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 26 ending July 02, 2022","2022/26",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 27 ending July 09, 2022","2022/27",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 28 ending July 16, 2022","2022/28",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 29 ending July 23, 2022","2022/29",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 30 ending July 30, 2022","2022/30",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 31 ending August 06, 2022","2022/31",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 32 ending August 13, 2022","2022/32",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 33 ending August 20, 2022","2022/33",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 34 ending August 27, 2022","2022/34",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 35 ending September 03, 2022","2022/35",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 36 ending September 10, 2022","2022/36",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 37 ending September 17, 2022","2022/37",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 38 ending September 24, 2022","2022/38",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 39 ending October 01, 2022","2022/39",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 40 ending October 08, 2022","2022/40",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 41 ending October 15, 2022","2022/41",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 42 ending October 22, 2022","2022/42",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 43 ending October 29, 2022","2022/43",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 44 ending November 05, 2022","2022/44",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 45 ending November 12, 2022","2022/45",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 46 ending November 19, 2022","2022/46",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 47 ending November 26, 2022","2022/47",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 48 ending December 03, 2022","2022/48",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 49 ending December 10, 2022","2022/49",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 50 ending December 17, 2022","2022/50",39,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 51 ending December 24, 2022","2022/51",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2022 Week 52 ending December 31, 2022","2022/52",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 01 ending January 07, 2023","2023/01",39,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 02 ending January 14, 2023","2023/02",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 03 ending January 21, 2023","2023/03",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 04 ending January 28, 2023","2023/04",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 05 ending February 04, 2023","2023/05",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2023 Week 06 ending February 11, 2023","2023/06",32,Not Applicable,Not Applicable
